code_category_cd,code,user_code,code_removed,code_default,code_calc,system_code,code_dev,rje_code,VSP_Code,VSP_CODE_Category,VSP_Code_desc,Warntime1,Warntime2,CDA_Code,CDA_Code_Description,Description,DoNotShow
501,1182,NN,False,False,0,True,0,,,0,,,,,,Nursing Notes,
501,1183,MT,False,False,0,True,0,,,0,,,,,,Models,
501,1184,EB,False,False,0,True,0,,,0,,,,,,Explanation of Benefits,
501,1185,DS,False,False,0,True,0,,,0,,,,,,Discharge Summary,
501,1186,DG,False,False,0,True,0,,,0,,,,,,Diagnostic Report,
501,1187,DA,False,False,0,True,0,,,0,,,,,,Dental Models,
501,1188,CT,False,False,0,True,0,,,0,,,,,,Certification,
501,1189,B2,False,False,0,True,0,,,0,,,,,,Prescription,
501,1190,AS,False,False,0,True,0,,,0,,,,,,Admission Summary,
39,1191,1P,False,False,0,False,0,,,0,,,,,,Performance Measure Exclusion 1,
39,1192,2P,False,False,0,False,0,,,0,,,,,,Performance Measure Exclusion 2,
39,1193,3P,False,False,0,False,0,,,0,,,,,,Performance Measure Exclusion 3,
504,1194,0B,False,False,0,True,0,,,0,,,,,,State License Number,
504,1195,1A,True,False,0,True,0,,,0,,,,,,Blue Cross Provider Number,
504,1196,1B,True,False,0,True,0,,,0,,,,,,Blue Shield Provider Number,
504,1197,1C,True,False,0,True,0,,,0,,,,,,Medicare Provider Number,
504,1198,1D,True,False,0,True,0,,,0,,,,,,Medicaid Provider Number,
504,1199,1G,True,False,0,True,0,,,0,,,,,,Provider UPIN Number,
504,1200,LU,False,False,0,True,0,,,0,,,,,,Location Number,
504,1201,1H,True,False,0,True,0,,,0,,,,,,CHAMPUS Identification Number,
504,1202,G2,False,False,0,True,0,,,0,,,,,,Provider Commercial Number,
504,1203,N5,True,False,0,True,0,,,0,,,,,,Provider Plan Network Identification Num,
504,1204,TJ,True,False,0,True,0,,,0,,,,,,Federal TaxPayer's Identification Number,
504,1205,X4,True,False,0,True,0,,,0,,,,,,Clinical Lab. Improvement Amendment Num,
504,1206,X5,True,False,0,True,0,,,0,,,,,,State Industrial Accident Provider Num,
506,1210,1J,True,False,0,True,0,,,0,,,,,,Facility ID Number,
506,1211,0B,True,False,0,True,0,,,0,,,,,,State License Number,
506,1212,1A,True,False,0,True,0,,,0,,,,,,Blue Cross Provider Number,
506,1213,1B,True,False,0,True,0,,,0,,,,,,Blue Shield Provider Number,
506,1214,1C,True,False,0,True,0,,,0,,,,,,Medicare Provider Number,
506,1215,1D,True,False,0,True,0,,,0,,,,,,Medicaid Provider Number,
506,1216,1G,True,False,0,True,0,,,0,,,,,,Provider UPIN Number,
506,1217,1H,True,False,0,True,0,,,0,,,,,,CHAMPUS Identification Number,
506,1218,G2,True,False,0,True,0,,,0,,,,,,Provider Commercial Number,
506,1219,LU,True,False,0,True,0,,,0,,,,,,Location Number,
506,1220,X5,True,False,0,True,0,,,0,,,,,,State Industrial Accident Provider Num,
506,1221,B3,True,False,0,True,0,,,0,,,,,,Preferred Provider Organization Number,
506,1222,BQ,True,False,0,True,0,,,0,,,,,,HMO Vode Number,
506,1223,FH,True,False,0,True,0,,,0,,,,,,Clinic Number,
506,1224,G5,True,False,0,True,0,,,0,,,,,,Provider Site Number,
506,1225,U3,True,False,0,True,0,,,0,,,,,,Unique Supplier Identification Number,
507,1226,0B,False,False,0,True,0,,,0,,,,,,State License Number,
507,1227,1B,True,False,0,True,0,,,0,,,,,,Blue Shield Provider Number,
507,1228,1C,True,False,0,True,0,,,0,,,,,,Medicare Provider Number,
507,1229,1D,True,False,0,True,0,,,0,,,,,,Medicaid Provider Number,
507,1230,1G,False,False,0,True,0,,,0,,,,,,Provider UPIN Number,
507,1231,1H,True,False,0,True,0,,,0,,,,,,CHAMPUS Identification Number,
507,1232,G2,False,False,0,True,0,,,0,,,,,,Provider Commercial Number,
507,1233,LU,False,False,0,True,0,,,0,,,,,,Location Number,
507,1234,N5,True,False,0,True,0,,,0,,,,,,Provider Plan Network ID Number,
507,1235,X5,True,False,0,True,0,,,0,,,,,,State Industrial Accident Provider Num,
507,1236,EI,True,False,0,True,0,,,0,,,,,,Employer's Identification Number,
507,1237,SY,True,False,0,True,0,,,0,,,,,,Social Security Number,
508,1238,0B,False,False,0,True,0,,,0,,,,,,State License Number,
508,1239,1B,True,False,0,True,0,,,0,,,,,,Blue Shield Provider Number,
508,1240,1C,True,False,0,True,0,,,0,,,,,,Medicare Provider Number,
508,1241,1D,True,False,0,True,0,,,0,,,,,,Medicaid Provider Number,
508,1242,1G,False,False,0,True,0,,,0,,,,,,Provider UPIN Number,
508,1243,1H,True,False,0,True,0,,,0,,,,,,CHAMPUS Identification Number,
508,1244,G2,False,False,0,True,0,,,0,,,,,,Provider Commercial Number,
508,1245,LU,True,False,0,True,0,,,0,,,,,,Location Number,
508,1246,N5,True,False,0,True,0,,,0,,,,,,Provider Plan Network ID Number,
508,1247,X5,True,False,0,True,0,,,0,,,,,,State Industrial Accident Provider Num,
508,1248,SY,True,False,0,True,0,,,0,,,,,,Social Security Number,
508,1249,EI,True,False,0,True,0,,,0,,,,,,Employer's Identification Number,
503,1251,TPO,True,False,0,True,0,,,,,,,,,Third Party Organization Notes,
503,1252,PMT,True,False,0,True,0,,,,,,,,,Payment,
503,1253,DCP,False,False,0,True,0,,,,,,,,,Goals, Rehab Potential/Discharge Plans,
503,1254,ADD,False,False,0,True,0,,,,,,,,,Additional Information,
510,1255,AV,False,False,0,True,0,,,0,,,,,,Available - Not Used,
510,1256,S2,False,False,0,True,0,,,0,,,,,,Under Treatment,
510,1257,ST,False,False,0,True,0,,,0,,,,,,New Service Requested,
510,1258,NU,False,False,0,True,0,,,0,,,,,,Not Used,
510,1259,N,False,False,0,True,0,,,0,,,,,,No,
510,1260,Y,False,False,0,True,0,,,0,,,,,,Yes,
54,1261,,False,False,0,False,0,,,0,,,,,,Brooklyn,
54,1262,,False,False,0,False,0,,,0,,,,,,New York,
54,1263,,False,False,0,False,0,,,0,,,,,,Bronx,
54,1264,,False,False,0,False,0,,,0,,,,,,Far Rockaway,
39,1265,50,False,False,0,False,0,,,0,,,,,,50 (OU),
36,1266,,False,False,0,False,0,,,0,,,,,,Debit,
88,1267,,False,False,0,False,0,,,0,,,,,,Unhappy,
202,1268,,False,False,0,False,0,,,0,,,,,,Personal Discount,
202,1269,,False,False,0,False,0,,,0,,,,,,Manager Discount,
88,1270,,False,False,0,False,0,,,0,,,,,,Never Picked Up ,
504,1271,ZZ,True,False,0,True,0,,,0,,,,,,Provider Taxonomy,
506,1272,ZZ,False,False,0,True,0,,,0,,,,,,Provider Taxonomy,
507,1273,ZZ,False,False,0,True,0,,,0,,,,,,Provider Taxonomy,
508,1274,ZZ,True,False,0,True,0,,,0,,,,,,Provider Taxonomy,
39,1275,E1,False,False,0,False,0,,,0,,,,,,E1 Left Upper Lid,
39,1276,E2,False,False,0,False,0,,,0,,,,,,E2 Left Lower Lid,
39,1277,E3,False,False,0,False,0,,,0,,,,,,E3 Right Upper Lid,
39,1278,E4,False,False,0,False,0,,,0,,,,,,E4 Right Lower Lid,
81,1279,0,False,False,0,False,0,,,0,,,,,,Release Of Medical Info,
81,1280,0,False,False,0,False,0,,,0,,,,,,Transportation Approval,
81,1281,0,False,False,0,False,0,,,0,,,,,,Medicaid Eyeglasses,
93,1282,,False,False,0,False,0,,,0,,,,,,Consent To Examination,
69,1283,,False,False,0,False,0,,,0,,,,,,11223,
69,1284,,False,False,0,False,0,,,0,,,,,,11235,
69,1285,,False,False,0,False,0,,,0,,,,,,11234,
69,1286,,False,False,0,False,0,,,0,,,,,,11229,
69,1287,,False,False,0,False,0,,,0,,,,,,11204,
69,1288,,False,False,0,False,0,,,0,,,,,,11214,
69,1289,,False,False,0,False,0,,,0,,,,,,11219,
69,1290,,False,False,0,False,0,,,0,,,,,,11209,
69,1291,,False,False,0,False,0,,,0,,,,,,11233,
500,1292,VF,False,False,0,False,0,,,0,,,,,,Visual Field,
500,1293,OCT,False,False,0,False,0,,,0,,,,,,OCT,
500,1294,FDSK,False,False,0,False,0,,,0,,,,,,Front Desk,
66,1295,,False,False,0,False,0,,,0,,,,,,Grey 40%,
66,1296,,False,False,0,False,0,,,0,,,,,,Grey 60%,
66,1297,,False,False,0,False,0,,,0,,,,,,Brown 20%,
66,1298,,False,False,0,False,0,,,0,,,,,,Brown 30%,
66,1299,,False,False,0,False,0,,,0,,,,,,Brown 40%,
66,1300,,False,False,0,False,0,,,0,,,,,,Brown 50%,
66,1301,,False,False,0,False,0,,,0,,,,,,Blue 20%,
66,1302,,False,False,0,False,0,,,0,,,,,,Blue 40%,
204,1303,,False,False,0,False,0,,,0,,,,,,BF Executive,
202,1304,,False,False,0,False,0,,,0,,,,,,Facebook ,
202,1305,,False,False,0,False,0,,,0,,,,,,Web Site,
202,1306,,False,False,0,False,0,,,0,,,,,,Radio,
202,1307,,False,False,0,False,0,,,0,,,,,,TV,
136,1308,,False,False,0,False,0,,,0,,,,,,Visa,
136,1309,,False,False,0,False,0,,,0,,,,,,Mastercard,
511,1310,,False,False,0,False,0,,,0,,,,,,Over/Short,
512,1311,,False,False,0,True,0,,,0,,,,,,Physical Count Variance,
512,1312,,False,False,0,True,0,,,0,,,,,,Order Cancelled,
513,1313,N,False,False,0,False,0,,,0,,,,,,Insurance Discount,
514,1314,N,False,False,0,False,0,,,0,,,,,,Contract,
514,1315,N,False,False,0,False,0,,,0,,,,,,Plan Contract,
515,1316,,False,False,0,False,0,,,0,,,,,,2 WK 6PK,
515,1317,,False,False,0,False,0,,,0,,,,,,AV2 OPQ 6PK,
515,1318,,False,False,0,False,0,,,0,,,,,,B3,
515,1319,,False,False,0,False,0,,,0,,,,,,CPR HT 6PK,
515,1320,,False,False,0,False,0,,,0,,,,,,H3,
515,1321,,False,False,0,False,0,,,0,,,,,,OPT 38 DW,
515,1322,,False,False,0,False,0,,,0,,,,,,PC COMPAT,
515,1323,,False,False,0,False,0,,,0,,,,,,PCC TOR TRL,
515,1324,,False,False,0,False,0,,,0,,,,,,SAF UV55 6PK,
516,1325,en,False,False,0,True,2039,,,0,,,,en,English,English,False
516,1326,es,False,False,0,True,2147,,,0,,,,es,Spanish; Castilian,Spanish,False
201,1327,,False,False,0,True,0,,,0,,,,,,Lab Status-Cancelled,
201,1328,,False,False,0,True,1775,,,0,,,,,,Picked Product for Job,
201,1329,,False,False,0,True,1776,,,0,,,,,,Shipped to Location,
201,1330,,False,False,0,True,1777,,,0,,,,,,Product Received,
201,1331,,False,False,0,True,277,,,0,,,,,,Lab - Received,
201,1332,,False,False,0,True,278,,,0,,,,,,Lab - Frame on Backorder,
201,1333,,False,False,0,True,279,,,0,,,,,,Lab - Lens on Backorder,
201,1334,,False,False,0,True,280,,,0,,,,,,Lab - Shipped,
201,1335,,False,False,0,True,0,,,0,,,,,,Transmitted to lab,
15,1336,,False,False,0,True,1774,,,0,,,,,,Applied Payment Adjustment,
15,1337,,False,False,0,True,1770,,,0,,,,,,Contractual Adjustment - Tax,
15,1338,,False,False,0,True,1771,,,0,,,,,,Return Adjustment,
15,1339,,False,False,0,True,1274,,,0,,,,,,Contractual Adjustment,
517,1340,,False,False,0,False,0,,,0,,,,,,No longer available,
517,1341,,False,False,0,False,0,,,0,,,,,,No longer needed,
518,1342,,False,False,0,False,0,,,0,,,,,,Dispenser Error,
518,1343,,False,False,0,False,0,,,0,,,,,,Incorrect RX,
518,1344,,False,False,0,False,0,,,0,,,,,,Incorrect PD,
518,1345,,False,False,0,False,0,,,0,,,,,,Damaged Lens,
518,1346,,False,False,0,False,0,,,0,,,,,,Lab Error,
518,1347,,False,False,0,False,0,,,0,,,,,,Breakage – Warranty,
518,1348,,False,False,0,False,0,,,0,,,,,,Decentration Off,
518,1349,,False,False,0,False,0,,,0,,,,,,Lens Loose,
518,1350,,False,False,0,False,0,,,0,,,,,,Dr.’s Change,
81,1351,0,False,False,0,False,0,,,0,,,,,,CCR Import,
81,1352,0,False,False,0,False,0,,,0,,,,,,CCD Import,
81,1353,0,False,False,0,False,0,,,0,,,,,,Lab Results Import CCR,
81,1354,0,False,False,0,False,0,,,0,,,,,,Lab Results Import CCD,
81,1355,0,False,False,0,False,0,,,0,,,,,,Clinical Summary CCR,
81,1356,0,False,False,0,False,0,,,0,,,,,,Patient Health History CCR,
81,1357,0,False,False,0,False,0,,,0,,,,,,Internal Bulletin,
45,1358,,False,False,0,True,0,,2,43,Plastic,,,,,Zyl,
45,1359,,False,False,0,True,0,,4,43,Drilled Rimless,,,,,Drilled Rimless,
45,1360,,False,False,0,True,0,,5,43,Grooved Rimless,,,,,Grooved Rimless,
45,1361,,False,False,0,True,0,,1,43,Metal,,,,,Safety Metal,
45,1362,,False,False,0,True,0,,2,43,Zyl,,,,,Safety ZYL,
206,1363,,False,False,0,True,0,,BROW,17,Brown 1,,,,,Brown 1,
206,1364,,False,False,0,True,0,,BROW2,17,Brown 2,,,,,Brown 2,
206,1365,,False,False,0,True,0,,BROW3,17,Brown 3,,,,,Brown 3,
206,1366,,False,False,0,True,0,,CRUXA,17,Crux A,,,,,Crux A,
206,1367,,False,False,0,True,0,,CRUXX,17,Crux AX,,,,,Crux AX,
206,1368,,False,False,0,True,0,,G15,17,G 15,,,,,G 15,
206,1369,,False,False,0,True,0,,GRA1,17,Gray 1,,,,,Gray 1,
206,1370,,False,False,0,True,0,,GRA2,17,Gray 2,,,,,Gray 2,
206,1371,,False,False,0,True,0,,GRA3,17,Gray 3,,,,,Gray 3,
206,1372,,False,False,0,True,0,,PINK1,17,Pink 1,,,,,Pink 1,
206,1373,,False,False,0,True,0,,PINK2,17,Pink 2,,,,,Pink 2,
206,1374,,False,False,0,True,0,,PINK3,17,Pink 3,,,,,Pink 3,
206,1375,,False,False,0,True,0,,ROSE1,17,Rose 1,,,,,Rose 1,
206,1376,,False,False,0,True,0,,ROSE2,17,Rose 2,,,,,Rose 2,
206,1377,,False,False,0,True,0,,ROSE3,17,Rose 3,,,,,Rose 3,
36,1378,,False,False,0,False,0,,,0,,,,,,EFT,
519,1379,,False,False,0,True,0,,,0,,,,2135-2,Hispanic or Latino,Hispanic or Latino,
519,1380,,False,False,0,True,0,,,0,,,,,,Native Hawaiian/Other Pacific Islander,
519,1381,,False,False,0,True,0,,,0,,,,2186-5,Not Hispanic or Latino,Not Hispanic or Latino,
4,1382,,False,False,0,False,0,,,0,,,,2076-8,Native Hawaiian or Other Pacific Islander,Native Hawaiian or Other Pacific Islander,
524,1383,,False,False,0,False,0,,,0,,,,,,Standard,
524,1384,,False,False,0,False,0,,,0,,,,,,Priority,
524,1385,,False,False,0,False,0,,,0,,,,,,Two day,
525,1386,,False,False,0,False,0,,,0,,,,,,Mail,
525,1387,,False,False,0,False,0,,,0,,,,,,UPS,
525,1388,,False,False,0,False,0,,,0,,,,,,FedEx,
526,1389,DIS,False,False,0,False,0,,,0,,,,,,Distance,
526,1390,,False,False,0,False,0,,,0,,,,,,Near,
526,1391,,False,False,0,False,0,,,0,,,,,,High,
526,1392,,False,False,0,False,0,,,0,,,,,,Low,
527,1393,,False,False,0,True,1772,,,0,,,,,,Payment Reversal,
527,1394,,False,False,0,True,1773,,,0,,,,,,Correct Payment Amount,
530,1395,0,False,False,0,True,0,,,0,,,,,,Anterior segment consult,
530,1396,0,False,False,0,True,0,,,0,,,,,,Cataract consult,
530,1397,0,False,False,0,True,0,,,0,,,,,,Cataract surgery,
530,1398,0,False,False,0,True,0,,,0,,,,,,Corneal consult,
530,1399,0,False,False,0,True,0,,,0,,,,,,Conjunctival consult,
530,1400,0,False,False,0,True,0,,,0,,,,,,Diabetic consult,
530,1401,0,False,False,0,True,0,,,0,,,,,,Diabetic Retinopathy consult,
530,1402,0,False,False,0,True,0,,,0,,,,,,Dry eye consult,
530,1403,0,False,False,0,True,0,,,0,,,,,,Eyelid consult,
530,1404,0,False,False,0,True,0,,,0,,,,,,Growth/Lesion consult,
530,1405,0,False,False,0,True,0,,,0,,,,,,Macular consult,
530,1406,0,False,False,0,True,0,,,0,,,,,,Vitreal consult,
530,1407,0,False,False,0,True,0,,,0,,,,,,Retinal (vascular) consult,
530,1408,0,False,False,0,True,0,,,0,,,,,,Retinal (hole) consult,
530,1409,0,False,False,0,True,0,,,0,,,,,,Retinal (tear/detachment) consult,
530,1410,0,False,False,0,True,0,,,0,,,,,,Refractive surgery consult,
530,1411,0,False,False,0,True,0,,,0,,,,,,Refractive surgery,
530,1412,0,False,False,0,True,0,,,0,,,,,,Vision Therapy consult,
531,1413,,False,False,0,False,0,,,0,,,,,,Postal,
531,1414,,False,False,0,False,0,,,0,,,,,,Email,
531,1415,,False,False,0,False,0,,,0,,,,,,Telephone,
206,1416,,False,False,0,True,0,,OTHER,17,Other (Indicate Tint Not Listed),,,,,Other (Indicate Tint Not Listed),
39,1417,51,False,False,0,False,0,,,0,,,,,,51 Multiple Procedures,
54,1418,,False,False,0,False,0,,,0,,,,,,Staten Island,
207,1419,,False,False,0,False,0,,,0,,,,,,40%,
207,1420,,False,False,0,False,0,,,0,,,,,,50%,
207,1421,,False,False,0,False,0,,,0,,,,,,70%,
88,1422,,False,False,0,False,0,,,0,,,,,,Refused,
8,1423,,False,False,0,False,0,,,0,,,,,,Medical Office Magazine,
8,1424,,False,False,0,False,0,,,0,,,,,,Radio,
8,1425,,False,False,0,False,0,,,0,,,,,,TV,
8,1426,,False,False,0,False,0,,,0,,,,,,Friend,
15,1427,,False,False,0,True,0,,,0,,,,,,Insurance Refund,
73,1428,,False,False,0,False,0,,,0,,,,,,Care Credit,
518,1429,,False,False,0,False,0,,,0,,,,,,Progressive Non Adapt,
39,1430,RB,False,False,0,False,0,,,0,,,,,,RB Replacement,
518,1431,,False,False,0,False,0,,,0,,,,,,Changing Frame,
518,1432,,False,False,0,False,0,,,0,,,,,,Doctors Error,
518,1433,,False,False,0,False,0,,,0,,,,,,Patient Demand Change,
8,1434,,False,False,0,False,0,,,0,,,,,,Living Social,
8,1435,,False,False,0,False,0,,,0,,,,,,Groupon,
81,1436,0,False,False,0,False,0,,,0,,,,,,Specular Microscopy,
540,1437,Y4,False,False,0,False,0,,,0,,,,,,Property Casualty Claim Number,
538,1438,454,False,False,0,False,0,,,0,,,,,,Initial Treatment,
538,1439,304,False,False,0,False,0,,,0,,,,,,Latest Visit or Consultation,
538,1440,453,False,False,0,False,0,,,0,,,,,,Acute Manifestation of a Chronic Conditi,
538,1441,439,False,False,0,False,0,,,0,,,,,,Accident,
538,1442,455,False,False,0,False,0,,,0,,,,,,Last X-ray,
538,1443,471,False,False,0,False,0,,,0,,,,,,Prescription,
538,1444,090,False,False,0,False,0,,,0,,,,,,Report Start (Assumed Care Date),
538,1445,091,False,False,0,False,0,,,0,,,,,,Report End (Relinquished Care Date),
538,1446,444,False,False,0,False,0,,,0,,,,,,First Visit Or Consultation,
539,1447,DN,False,False,0,False,0,,,0,,,,,,Referring Provider,
4,1448,zxx,False,False,0,True,1801,,,0,,,,,,Declined to Specify,False
11,1449,CRY,False,False,0,True,0,,,0,,,,,,Crystal Blue,False
11,1450,MAJ,False,False,0,True,0,,,0,,,,,,Majestic Blue,False
11,1451,GRA,False,False,0,True,0,,,0,,,,,,Gray,False
11,1452,RED,False,False,0,True,0,,,0,,,,,,Red,False
11,1453,VIO,False,False,0,True,0,,,0,,,,,,Violet,False
81,1454,0,False,False,0,False,0,,,0,,,,,,Amendment Accepted - Patient,False
81,1455,0,False,False,0,False,0,,,0,,,,,,Amendment Denied - Patient,False
81,1456,0,False,False,0,True,0,,,0,,,,,,CDA Import - Transition of Care,False
81,1457,0,False,False,0,True,1641,,,0,,,,,,CDA Export - Clinical Summary,False
81,1458,0,False,False,0,True,1642,,,0,,,,,,CDA Export - Transition of Care,False
81,1459,0,False,False,0,False,0,,,0,,,,,,Receipt of Specialist Report,False
81,1460,0,False,False,0,True,0,,,0,,,,,,Lab Results Import CDA,False
81,1461,0,False,False,0,False,0,,,0,,,,,,Amendment Accepted - Representative,False
81,1462,0,False,False,0,False,0,,,0,,,,,,Amendment Accepted - Other,False
81,1463,0,False,False,0,False,0,,,0,,,,,,Amendment Denied - Representative,False
81,1464,0,False,False,0,False,0,,,0,,,,,,Amendment Denied - Other,False
200,1465,REA,False,False,0,True,0,,,0,,,,,,OTC Readers,False
200,1466,CSV,False,False,0,True,0,,,0,,,,,,Computer Single Vision,False
200,1467,COC,False,False,0,True,0,,,0,,,,,,Computer over Contacts,False
200,1468,SUN,False,False,0,True,0,,,0,,,,,,Sunglasses,False
200,1469,CMF,False,False,0,True,0,,,0,,,,,,Computer Multifocal,False
200,1470,MOC,False,False,0,True,0,,,0,,,,,,Multifocal Over  Contacts,False
200,1471,SAF,False,False,0,True,0,,,0,,,,,,Safety,False
200,1472,SUM,False,False,0,True,0,,,0,,,,,,Sunglasses Multifocal,False
214,1473,MLT,False,False,0,True,0,,,0,,,,,,Multifocal,False
214,1474,SPT,False,False,0,True,0,,,0,,,,,,Sports,False
214,1475,FRF,False,False,0,True,0,,,0,,,,,,Final Refraction Rx,False
214,1476,MOD,False,False,0,True,0,,,0,,,,,,Monovision OD,False
214,1477,MOS,False,False,0,True,0,,,0,,,,,,Monovision OS,False
516,1478,zxx,False,False,0,True,1803,,,0,,,,zxx,Declined to Specify,Declined to Specify,False
516,1479,aa,False,False,0,True,2000,,,0,,,,aa,Afar,Afar,True
516,1480,ab,False,False,0,True,2001,,,0,,,,ab,Abkhazian,Abkhazian,True
516,1481,af,False,False,0,True,2002,,,0,,,,af,Afrikaans,Afrikaans,True
516,1482,ak,False,False,0,True,2003,,,0,,,,ak,Akan,Akan,True
516,1483,sq,False,False,0,True,2004,,,0,,,,sq,Albanian,Albanian,True
516,1484,am,False,False,0,True,2005,,,0,,,,am,Amharic,Amharic,True
516,1485,ar,False,False,0,True,2006,,,0,,,,ar,Arabic,Arabic,True
516,1486,an,False,False,0,True,2007,,,0,,,,an,Aragonese,Aragonese,True
516,1487,hy,False,False,0,True,2008,,,0,,,,hy,Armenian,Armenian,True
516,1488,as,False,False,0,True,2009,,,0,,,,as,Assamese,Assamese,True
516,1489,av,False,False,0,True,2010,,,0,,,,av,Avaric,Avaric,True
516,1490,ae,False,False,0,True,2011,,,0,,,,ae,Avestan,Avestan,True
516,1491,ay,False,False,0,True,2012,,,0,,,,ay,Aymara,Aymara,True
516,1492,az,False,False,0,True,2013,,,0,,,,az,Azerbaijani,Azerbaijani,True
516,1493,ba,False,False,0,True,2014,,,0,,,,ba,Bashkir,Bashkir,True
516,1494,bm,False,False,0,True,2015,,,0,,,,bm,Bambara,Bambara,True
516,1495,eu,False,False,0,True,2016,,,0,,,,eu,Basque,Basque,True
516,1496,be,False,False,0,True,2017,,,0,,,,be,Belarusian,Belarusian,True
516,1497,bn,False,False,0,True,2018,,,0,,,,bn,Bengali,Bengali,True
516,1498,bh,False,False,0,True,2019,,,0,,,,bh,Bihari languages,Bihari languages,True
516,1499,bi,False,False,0,True,2020,,,0,,,,bi,Bislama,Bislama,True
516,1500,bs,False,False,0,True,2021,,,0,,,,bs,Bosnian,Bosnian,True
516,1501,br,False,False,0,True,2022,,,0,,,,br,Breton,Breton,True
516,1502,bg,False,False,0,True,2023,,,0,,,,bg,Bulgarian,Bulgarian,True
516,1503,my,False,False,0,True,2024,,,0,,,,my,Burmese,Burmese,True
516,1504,ca,False,False,0,True,2025,,,0,,,,ca,Catalan; Valencian,Catalan; Valencian,True
516,1505,ch,False,False,0,True,2026,,,0,,,,ch,Chamorro,Chamorro,True
516,1506,che,False,False,0,True,2027,,,0,,,,che,Chechen,Chechen,True
516,1507,zh,False,False,0,True,2028,,,0,,,,zh,Chinese,Chinese,True
516,1508,cu,False,False,0,True,2029,,,0,,,,cu,Church Slavic; Old Slavonic; Church Slavonic; Old Bulgarian; Old Church Slavonic,Church Slavic; Old Slavonic; Church Slav,True
516,1509,cv,False,False,0,True,2030,,,0,,,,cv,Chuvash,Chuvash,True
516,1510,kw,False,False,0,True,2031,,,0,,,,kw,Cornish,Cornish,True
516,1511,co,False,False,0,True,2032,,,0,,,,co,Corsican,Corsican,True
516,1512,cr,False,False,0,True,2033,,,0,,,,cr,Cree,Cree,True
516,1513,cs,False,False,0,True,2034,,,0,,,,cs,Czech,Czech,True
516,1514,da,False,False,0,True,2035,,,0,,,,da,Danish,Danish,True
516,1515,dv,False,False,0,True,2036,,,0,,,,dv,Divehi; Dhivehi; Maldivian,Divehi; Dhivehi; Maldivian,True
516,1516,nl,False,False,0,True,2037,,,0,,,,nl,Dutch; Flemish,Dutch; Flemish,True
516,1517,dz,False,False,0,True,2038,,,0,,,,dz,Dzongkha,Dzongkha,True
516,1518,eo,False,False,0,True,2040,,,0,,,,eo,Esperanto,Esperanto,True
516,1519,et,False,False,0,True,2041,,,0,,,,et,Estonian,Estonian,True
516,1520,ee,False,False,0,True,2042,,,0,,,,ee,Ewe,Ewe,True
516,1521,fo,False,False,0,True,2043,,,0,,,,fo,Faroese,Faroese,True
516,1522,fj,False,False,0,True,2044,,,0,,,,fj,Fijian,Fijian,True
516,1523,fi,False,False,0,True,2045,,,0,,,,fi,Finnish,Finnish,True
516,1524,fr,False,False,0,True,2046,,,0,,,,fr,French,French,False
516,1525,fy,False,False,0,True,2047,,,0,,,,fy,Western Frisian,Western Frisian,True
516,1526,ff,False,False,0,True,2048,,,0,,,,ff,Fulah,Fulah,True
516,1527,ka,False,False,0,True,2049,,,0,,,,ka,Georgian,Georgian,True
516,1528,de,False,False,0,True,2050,,,0,,,,de,German,German,True
516,1529,gd,False,False,0,True,2051,,,0,,,,gd,Gaelic; Scottish Gaelic,Gaelic; Scottish Gaelic,True
516,1530,ga,False,False,0,True,2052,,,0,,,,ga,Irish,Irish,True
516,1531,gl,False,False,0,True,2053,,,0,,,,gl,Galician,Galician,True
516,1532,gv,False,False,0,True,2054,,,0,,,,gv,Manx,Manx,True
516,1533,el,False,False,0,True,2055,,,0,,,,el,Greek, Modern (1453-),Greek, Modern (1453-),True
516,1534,gn,False,False,0,True,2056,,,0,,,,gn,Guarani,Guarani,True
516,1535,gu,False,False,0,True,2057,,,0,,,,gu,Gujarati,Gujarati,True
516,1536,ht,False,False,0,True,2058,,,0,,,,ht,Haitian; Haitian Creole,Haitian; Haitian Creole,True
516,1537,ha,False,False,0,True,2059,,,0,,,,ha,Hausa,Hausa,True
516,1538,he,False,False,0,True,2060,,,0,,,,he,Hebrew,Hebrew,True
516,1539,hz,False,False,0,True,2061,,,0,,,,hz,Herero,Herero,True
516,1540,hi,False,False,0,True,2062,,,0,,,,hi,Hindi,Hindi,True
516,1541,ho,False,False,0,True,2063,,,0,,,,ho,Hiri Motu,Hiri Motu,True
516,1542,hr,False,False,0,True,2064,,,0,,,,hr,Croatian,Croatian,True
516,1543,hu,False,False,0,True,2065,,,0,,,,hu,Hungarian,Hungarian,True
516,1544,ig,False,False,0,True,2066,,,0,,,,ig,Igbo,Igbo,True
516,1545,is,False,False,0,True,2067,,,0,,,,is,Icelandic,Icelandic,True
516,1546,io,False,False,0,True,2068,,,0,,,,io,Ido,Ido,True
516,1547,ii,False,False,0,True,2069,,,0,,,,ii,Sichuan Yi; Nuosu,Sichuan Yi; Nuosu,True
516,1548,iu,False,False,0,True,2070,,,0,,,,iu,Inuktitut,Inuktitut,True
516,1549,ie,False,False,0,True,2071,,,0,,,,ie,Interlingue; Occidental,Interlingue; Occidental,True
516,1550,ia,False,False,0,True,2072,,,0,,,,ia,Interlingua (International Auxiliary Language Association),Interlingua (International Auxiliary Lan,True
516,1551,id,False,False,0,True,2073,,,0,,,,id,Indonesian,Indonesian,True
516,1552,ik,False,False,0,True,2074,,,0,,,,ik,Inupiaq,Inupiaq,True
